Url,ClaimId,ClaimText,RelatedText,ClaimReason,TranslatedClaim,ClaimType,IsCompliant,NumViolations,ViolationCodes,Warnings,SuggestedAlternative,RelatedUrls,RunTimestamp
https://www.vattenfall.nl//helder/,BAA15522FDF64E5A,In 2024 ontvingen al onze klanten thuis en in het mkb 100% groene stroom uit Nederland. Bekijk ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) om te zien uit welke bronnen onze stroom is opgewekt.,In 2024 ontvingen al onze klanten thuis en in het mkb 100% groene stroom uit Nederland. Bekijk ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) om te zien uit welke bronnen onze stroom is opgewekt.,"The statement claims that Vattenfall supplied 100% green electricity from the Netherlands to all residential and SME customers in 2024, which is a direct sustainability claim about a Vattenfall product.","In 2024, all our customers at home and in small businesses received 100% green electricity from the Netherlands. Check our electricity label (https://www.vattenfall.nl/stroom/stroometiket/) to see which sources our electricity is generated from.",Regular,False,2,GreenElectricity|EnergyLabel,"Topic Renewable Energy is satisfied.|[GroenUitNlProduct] ","In 2024 ontvingen al onze klanten thuis en in het mkb 100% groene stroom uit Nederland via ons product GroenUitNL. De onderbouwing hiervan vindt u in ons stroometiket 2024 (https://www.vattenfall.nl/stroom/stroometiket/), waarin wordt weergegeven welke energiebronnen zijn gebruikt voor het opwekken van onze stroom, welk aandeel elke bron heeft in het totale elektriciteitsaanbod, en een overzicht van de samenstelling van onze geleverde elektriciteit in 2024.",https://www.vattenfall.nl/stroom/stroometiket/,2026-03-02T13:34:46.6744880Z
https://www.vattenfall.nl//helder/,DB1C2F7E756511B6,"Voor onze contracten vast, variabel en dynamisch geldt dat we ze leveren met ons product Groen uit Nederland. Dat is 100% groene stroom (https://www.vattenfall.nl/groene-stroom/) opgewerkt uit duurzame energiebronnen, zoals wind en zon. Bekijk ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) .","Voor onze contracten vast, variabel en dynamisch geldt dat we ze leveren met ons product Groen uit Nederland. Dat is 100% groene stroom (https://www.vattenfall.nl/groene-stroom/) opgewerkt uit duurzame energiebronnen, zoals wind en zon. Bekijk ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) .","The statement asserts that Vattenfall's fixed, variable, and dynamic contracts are supplied with 'Groen uit Nederland'—100% green electricity from renewable sources—making it a clear Vattenfall sustainability claim about its own product.","For our fixed, variable, and dynamic contracts, we supply them with our product Green from the Netherlands. This is 100% green electricity (https://www.vattenfall.nl/groene-stroom/) generated from sustainable energy sources, such as wind and sun. View our electricity label (https://www.vattenfall.nl/stroom/stroometiket/).",Regular,False,2,EnergyLabel|EnergyLabel,"Topic Renewable Energy is satisfied.|[GroenUitNlProduct] ","Voor onze contracten vast, variabel en dynamisch leveren wij stroom met ons product Groen uit Nederland. Dit bestaat uit 100% groene stroom, opgewekt uit duurzame energiebronnen zoals wind en zon. Bekijk ons stroometiket elektriciteit voor het jaar 2024 (https://www.vattenfall.nl/stroom/stroometiket/). Hierin ziet u precies uit welke energiebronnen onze stroom is opgewekt en welk aandeel elke bron heeft, zodat u inzicht krijgt in de samenstelling van uw elektriciteit.",https://www.vattenfall.nl/groene-stroom/|https://www.vattenfall.nl/stroom/stroometiket/,2026-03-02T13:34:46.0945348Z
https://www.vattenfall.nl//stroom/stroometiket/,B6A4A3DB55E375D0,"De stroom van dit product is 100% opgewekt met wind en zon: 94,1% wind uit Nederland 5,9% zon uit Nederland","De stroom van dit product is 100% opgewekt met wind en zon: 94,1% wind uit Nederland 5,9% zon uit Nederland De stroometiketten van het Modelcontract, TijdPrijs en FlexPrijs zijn gelijk aan het etiket van Groen uit Nederland.","The statement asserts that specific Vattenfall electricity products (Modelcontract, TijdPrijs, FlexPrijs) are 100% generated from Dutch wind and solar, and links them to 'Groen uit Nederland', a green electricity product. This directly implies a positive environmental impact and meets the definition of a Vattenfall sustainability claim.","The electricity for this product is generated 100% with wind and sun: 94.1% wind from the Netherlands, 5.9% sun from the Netherlands",Regular,False,2,GreenElectricity|EnergyLabel,[GroenUitNlProduct] |[EnergyLabelYearExplanationClaim] Year and/or explanation missing in claim snippet but clearly present elsewhere on the page/context.,"De stroom van het product Groen uit Nederland is 100% opgewekt met wind en zon: 94,1% wind uit Nederland en 5,9% zon uit Nederland. Bekijk het stroometiket van het Modelcontract, TijdPrijs en FlexPrijs voor meer informatie. [Link naar stroometiket]",https://www.vattenfall.nl/stroom/stroometiket/#onderdelen,2026-03-02T13:33:22.1452539Z
https://www.vattenfall.nl//stroom/stroometiket/,7CF527C286DE3BD2,"De stroom van deze producten is 100% opgewekt met wind, zon en water: 32,1% wind uit Nederland 64,0% zon uit Nederland 3,9% waterkracht uit Nederland","De stroom van deze producten is 100% opgewekt met wind, zon en water: 32,1% wind uit Nederland 64,0% zon uit Nederland 3,9% waterkracht uit Nederland","The statement describes the renewable origin of electricity for specific Vattenfall products, which is a direct sustainability claim per the definition.","The electricity for these products is generated 100% from wind, sun, and water: 32.1% wind from the Netherlands, 64.0% sun from the Netherlands, 3.9% hydropower from the Netherlands.",Regular,False,3,GreenElectricity|GreenElectricity|EnergyLabel,[GroenUitNlProduct] Zorg ervoor dat altijd duidelijk is dat het om een product gaat wanneer u over 'Groen uit Nederland' of vergelijkbare producten communiceert.|Let op: de claim moet altijd duidelijk maken voor welk(e) product(en) de genoemde percentages gelden om verwarring over de scope te voorkomen.|[EnergyLabelYearExplanationClaim] Year and/or explanation missing in claim snippet but clearly present elsewhere on the page/context.,"De stroom van het energieproduct VastePrijsStroom en Zakelijk VastePrijsStroom is 100% opgewekt met wind, zon en water uit Nederland: 32,1% wind uit Nederland, 64,0% zon uit Nederland en 3,9% waterkracht uit Nederland. Dit betreft elektriciteit. Er is geen officieel erkend energielabel aan dit product toegekend.",https://www.vattenfall.nl/stroom/stroometiket/#onderdelen,2026-03-02T13:33:21.6472903Z
https://www.vattenfall.nl//stroom/stroometiket/,CCA5E03BFEC8A13E,"De stroom van deze producten is 100% opgewekt met wind, zon en water: 64,1% wind uit Nederland 34,7% zon uit Nederland 1,2% waterkracht uit Nederland","De stroom van deze producten is 100% opgewekt met wind, zon en water: 64,1% wind uit Nederland 34,7% zon uit Nederland 1,2% waterkracht uit Nederland","The statement asserts that certain Vattenfall electricity products are 100% generated from renewable sources (wind, solar, hydro), which is a direct sustainability claim about those products.","The electricity for these products is generated 100% from wind, sun, and water: 64.1% wind from the Netherlands, 34.7% sun from the Netherlands, 1.2% hydropower from the Netherlands.",Regular,False,3,GreenElectricity|GreenElectricity|EnergyLabel,"Topic Renewable Energy is satisfied.|[GroenUitNlProduct] Zorg ervoor dat bij het benoemen van de herkomst van groene stroom altijd duidelijk is dat het om een specifiek product gaat, zoals GroenUitNL.|[EnergyLabelYearExplanationClaim] Year and/or explanation missing in claim snippet but clearly present elsewhere on the page/context.","De stroom van de producten 'Stroom' en 'Zakelijk Stroom' is 100% opgewekt met wind, zon en water uit Nederland: 64,1% wind, 34,7% zon en 12% waterkracht. Zie https://www.vattenfall.nl/stroom/stroometiket/#onderdelen voor onderbouwing.",https://www.vattenfall.nl/stroom/stroometiket/#onderdelen,2026-03-02T13:33:19.0007365Z
https://www.vattenfall.nl//stroom/stroometiket/,24E55D584812BB3C,"De stroom van dit organisatieonderdeel is 100% opgewekt met wind, zon en water: 77,6% wind uit Nederland 21,7% zon uit Nederland 0,7% waterkracht uit Nederland","De stroom van dit organisatieonderdeel is 100% opgewekt met wind, zon en water: 77,6% wind uit Nederland 21,7% zon uit Nederland 0,7% waterkracht uit Nederland","The statement describes the renewable origin of electricity supplied by a Vattenfall organizational unit, which is a Vattenfall sustainability claim per the definition.","The electricity for this organizational unit is generated 100% from wind, sun, and water: 77.6% wind from the Netherlands, 21.7% sun from the Netherlands, 0.7% hydropower from the Netherlands.",Regular,False,2,GreenElectricity|EnergyLabel,[GroenUitNlProduct] |[EnergyLabelYearExplanationClaim] Year and/or explanation missing in claim snippet but clearly present elsewhere on the page/context.,"De stroom die dit organisatieonderdeel afneemt is het product Groen uit Nederland (elektriciteit): 100% opgewekt met wind, zon en waterkracht uit Nederland (77,6% wind, 21,7% zon, 0,7% waterkracht).",https://www.vattenfall.nl/stroom/stroometiket/#onderdelen,2026-03-02T13:33:18.4825740Z
https://www.vattenfall.nl//stroom/stroometiket/,8F1978DA8C2A219B,De stroom van dit product is 100% duurzaam opgewekt door wind uit Nederland.,De stroom van dit product is 100% duurzaam opgewekt door wind uit Nederland.,"The statement describes a Vattenfall electricity product as 100% sustainably generated by Dutch wind, directly asserting an environmental benefit and referencing a Vattenfall offering.",The electricity for this product is generated 100% sustainably by wind power from the Netherlands.,Regular,False,4,GreenElectricity|GreenElectricity|GreenElectricity|EnergyLabel,"Topic Renewable Energy is satisfied.|[GroenUitNlProduct] |Let op: De claim moet verduidelijken dat de stroom uit het net een mix is, tenzij er een stroometiket-link wordt toegevoegd die de exclusiviteit van groene stroom onderbouwt.|[EnergyLabelYearExplanationClaim] Year and/or explanation missing in claim snippet but clearly present elsewhere on the page/context.","De stroom van het product 'Stroom van Hollandse Kust' wordt administratief gegarandeerd als 100% opgewekt door wind uit Nederland, doordat voor dit product uitsluitend Garanties van Oorsprong van Nederlandse windenergie worden gebruikt. Dit betekent dat er bij de productie geen directe CO2-uitstoot vrijkomt. De stroom die u uit het stopcontact ontvangt, is echter altijd een mix van groene en grijze stroom. Zie het stroometiket op https://www.vattenfall.nl/stroom/stroometiket/#onderdelen voor meer informatie en onderbouwing. Er wordt geen specifiek erkend energielabeltype genoemd; indien van toepassing, specificeer een erkend labeltype (elektriciteit of warmte).",https://www.vattenfall.nl/stroom/stroometiket/#onderdelen,2026-03-02T13:33:17.7228864Z
https://www.vattenfall.nl//stroom/stroometiket/,3551BD4D2348DAF5,"De stroom van dit organisatieonderdeel is voor 76,5% opgewekt met hernieuwbare bronnen: 40,0% wind uit Nederland 26,9% wind uit Europa 5,4% zon uit Nederland 0,1% zon uit Europa 0,2% waterkracht uit Nederland 0,1% waterkracht uit Europa 3,8% biomassa uit Nederland 23,5% aardgas","De stroom van dit organisatieonderdeel is voor 76,5% opgewekt met hernieuwbare bronnen: 40,0% wind uit Nederland 26,9% wind uit Europa 5,4% zon uit Nederland 0,1% zon uit Europa 0,2% waterkracht uit Nederland 0,1% waterkracht uit Europa 3,8% biomassa uit Nederland 23,5% aardgas","It asserts the renewable content of electricity supplied by a Vattenfall organization unit, describing the environmental characteristics of a Vattenfall product, which qualifies as a sustainability claim.","The electricity for this organizational unit is generated 76.5% from renewable sources: 40.0% wind from the Netherlands, 26.9% wind from Europe, 5.4% solar from the Netherlands, 0.1% solar from Europe, 0.2% hydropower from the Netherlands, 0.1% hydropower from Europe, 3.8% biomass from the Netherlands, 23.5% natural gas.",Regular,False,1,EnergyLabel,Topic Renewable Energy is satisfied.|[GroenUitNlProduct] |[EnergyLabelYearExplanationClaim] Year and/or explanation missing in claim snippet but clearly present elsewhere on the page/context.,"De stroom van dit organisatieonderdeel is voor 76,5% opgewekt met hernieuwbare bronnen: 40,0% wind uit Nederland, 26,8% wind uit Europa, 5,4% zon uit Nederland, 0,2% waterkracht uit Nederland, 3,8% biomassa uit Nederland en 23,5% aardgas. Voor meer informatie en onderbouwing, zie het officiële stroometiket: https://www.vattenfall.nl/stroom/stroometiket/#onderdelen.",https://www.vattenfall.nl/stroom/stroometiket/#onderdelen,2026-03-02T13:33:17.1703209Z
https://www.vattenfall.nl//stroom/stroometiket/,77517EFDEDF24040,"De stroom van organisatieonderdeel Vattenfall NL consumenten en mkb is voor 76,5% opgewekt met hernieuwbare bronnen. Dit organisatieonderdeel heeft 89 g/kWh CO2-uitstoot en geen radioactief afval.","De stroom van organisatieonderdeel Vattenfall NL consumenten en mkb is voor 76,5% opgewekt met hernieuwbare bronnen. Dit organisatieonderdeel heeft 89 g/kWh CO2-uitstoot en geen radioactief afval.","The statement asserts the renewable share and low CO2/radioactive waste of Vattenfall's electricity for consumers/SMEs, describing sustainability benefits of a specific Vattenfall offering.",The electricity of the Vattenfall NL consumer and SME division is generated 76.5% from renewable sources. This division has 89 g/kWh CO2 emissions and no radioactive waste.,Regular,False,1,EnergyLabel,[GroenUitNlProduct] |[EnergyLabelYearExplanationClaim] Year and/or explanation missing in claim snippet but clearly present elsewhere on the page/context.,Please specify a recognized energy label type (electricity or heat).,https://www.vattenfall.nl/stroom/stroometiket/#onderdelen,2026-03-02T13:33:16.3211683Z
https://www.vattenfall.nl//stroom/stroometiket/,158E0E56FE470590,"De producten Groen uit Nederland, Stroom van Hollandse Kust, Stroom en Zakelijk Stroom, VasteprijsStroom en Zakelijk VastePrijsStroom zijn 100% opgewekt met hernieuwbare bronnen. Daarom hebben ze geen CO2-uitstoot en geen radioactief afval.","De producten Groen uit Nederland, Stroom van Hollandse Kust, Stroom en Zakelijk Stroom, VasteprijsStroom en Zakelijk VastePrijsStroom zijn 100% opgewekt met hernieuwbare bronnen. Daarom hebben ze geen CO2-uitstoot en geen radioactief afval.","The statement describes the environmental benefits (100% renewable, no CO2, no radioactive waste) of named Vattenfall electricity products, meeting the definition of a Vattenfall sustainability claim.","The products Green from the Netherlands, Power from Hollandse Kust, Power and Business Power, Fixed Price Power and Business Fixed Price Power are 100% generated from renewable sources. Therefore, they have no CO2 emissions and no radioactive waste.",Regular,False,1,GreenElectricity,Topic Renewable Energy is satisfied.|[GroenUitNlProduct] Let op: Claims over CO2-uitstoot en radioactief afval moeten altijd feitelijk worden onderbouwd en voorzien zijn van een stroometiket-link als het om leveringsproducten gaat.,"De producten Groen uit Nederland, Stroom van Hollandse Kust, Stroom, Zakelijk Stroom, VasteprijsStroom en Zakelijk VastePrijsStroom zijn 100% opgewekt uit hernieuwbare bronnen, zoals wind- en zonne-energie. Hierdoor is er bij de opwekking geen directe CO2-uitstoot en geen radioactief afval. Bekijk het stroometiket voor meer informatie over de samenstelling en herkomst van deze producten: https://www.vattenfall.nl/stroom/stroometiket/#onderdelen.",https://www.vattenfall.nl/stroom/stroometiket/#onderdelen,2026-03-02T13:33:15.1149952Z
https://www.vattenfall.nl//stroom/stroometiket/,CD741BE588B5148E,De stroom van organisatieonderdeel Vattenfall NL consumenten en mkb is 100% opgewekt met hernieuwbare bronnen. Daarom heeft dit geen CO2-uitstoot en geen radioactief afval.,De stroom van organisatieonderdeel Vattenfall NL consumenten en mkb is 100% opgewekt met hernieuwbare bronnen. Daarom heeft dit geen CO2-uitstoot en geen radioactief afval.,"The statement describes the environmental benefits (renewable origin, no CO2, no radioactive waste) of Vattenfall's electricity product for consumers and SMEs, directly meeting the criteria for a Vattenfall sustainability claim.","The electricity from the Vattenfall NL consumer and SME division is generated 100% from renewable sources. Therefore, it has no CO2 emissions and no radioactive waste.",Regular,False,2,GreenElectricity|EnergyLabel,Topic Renewable Energy is satisfied.|[GroenUitNlProduct] |[EnergyLabelYearExplanationClaim] Year and/or explanation missing in claim snippet but clearly present elsewhere on the page/context.,De stroom die u afneemt als klant van het Vattenfall NL consumenten- en mkb-product is volgens het stroometiket 100% opgewekt uit hernieuwbare bronnen (elektriciteit). Tijdens de opwekking van deze elektriciteit komen geen directe CO2-uitstoot en geen radioactief afval vrij. Bekijk het stroometiket voor meer informatie: https://www.vattenfall.nl/stroom/stroometiket/#onderdelen,https://www.vattenfall.nl/stroom/stroometiket/#onderdelen,2026-03-02T13:33:14.3306455Z
https://www.vattenfall.nl//stroom/stroometiket/,2FAB40430C130DBD,In 2024 ontvingen al onze klanten thuis en in het mkb 100% groene stroom uit Nederland (https://www.vattenfall.nl/groene-stroom/) . En we streven ernaar dit de komende jaren te blijven doen door voldoende Garanties van Oorsprong in te kopen.,Komt alle groene stroom uit Nederland? In 2024 ontvingen al onze klanten thuis en in het mkb 100% groene stroom uit Nederland (https://www.vattenfall.nl/groene-stroom/) . En we streven ernaar dit de komende jaren te blijven doen door voldoende Garanties van Oorsprong in te kopen.,"The statement asserts that Vattenfall supplied 100% green electricity from the Netherlands to all residential and SME customers in 2024, and expresses an ambition to continue. This is a direct sustainability claim about a Vattenfall product.","In 2024, all our customers at home and in small and medium-sized businesses received 100% green electricity from the Netherlands (https://www.vattenfall.nl/groene-stroom/). And we aim to continue doing this in the coming years by purchasing sufficient Guarantees of Origin.",Ambition,False,4,GreenElectricity|GreenElectricity|GreenElectricity|EnergyLabel,[GroenUitNlProduct] Vermijd het gebruik van 'groene stroom uit Nederland' zonder duidelijk te maken dat het om een product gaat. Voeg altijd een verwijzing naar het stroometiket toe bij leveringsclaims.|Let op: De claim is niet compliant omdat het niet duidelijk maakt dat het net een mix van groene en grijze stroom bevat. De voorgestelde tekst biedt de noodzakelijke toelichting.|[EnergyLabelYearExplanationClaim] Year and/or explanation missing in claim snippet but clearly present elsewhere on the page/context.,"In 2024 ontvingen alle particuliere en mkb-klanten van Vattenfall Nederland met een stroomcontract 100% groene stroom uit Nederland via ons product 'Groen uit Nederland'. Dit wordt administratief geregeld door het inkopen van voldoende Garanties van Oorsprong uit Nederland voor deze leveringen. De stroom die uit het stopcontact komt, is echter altijd een mix van groene en grijze stroom; wij zorgen ervoor dat uw verbruik wordt gecertificeerd als groene stroom uit Nederland. Bekijk het stroometiket voor meer informatie: [Link naar stroometiket]. Wij streven ernaar dit de komende jaren te blijven doen door onze inkoopstrategie hierop af te stemmen en jaarlijks voldoende Garanties van Oorsprong uit Nederland in te kopen.",https://www.vattenfall.nl/groene-stroom/,2026-03-02T13:33:13.1125506Z
https://www.vattenfall.nl//stroom/stroometiket/,107A98A674263A20,Bij Vattenfall Groep Nederland wordt een steeds groter deel van de stroom opgewekt met hernieuwbare bronnen.,Bij Vattenfall Groep Nederland wordt een steeds groter deel van de stroom opgewekt met hernieuwbare bronnen.,"The statement describes a Vattenfall activity (electricity generation) and asserts increased use of renewables, which is a direct sustainability claim about Vattenfall's electricity product.","At Vattenfall Group Netherlands, an increasingly larger portion of the electricity is generated using renewable sources.",Ambition,False,3,Ambition_PlansAndMeasuresPresent|GreenElectricity|EnergyLabel,[GroenUitNlProduct] |Claim is non-compliant: it does not clarify the coexistence of green and grey electricity in the mix.,"Vattenfall Groep Nederland streeft ernaar om het aandeel hernieuwbare bronnen in de stroomopwekking de komende jaren verder te vergroten. Op dit moment levert Vattenfall een mix van groene (hernieuwbare) en grijze (fossiele) stroom; in 2024 bestaat deze mix uit 76,5% hernieuwbare bronnen en 23,5% aardgas. Zie het stroometiket elektriciteit (https://www.vattenfall.nl/media/_0sitewide-blokken/duurzaamheid--cf-fb-ptm/stroometiket-vattenfall-2024.jpg) voor de actuele verdeling en onze plannen voor verdere verduurzaming.",https://www.vattenfall.nl/media/_0sitewide-blokken/duurzaamheid--cf-fb-ptm/stroometiket-vattenfall-2024.jpg,2026-03-02T13:33:12.3028888Z
https://www.vattenfall.nl//stroom/stroometiket/,877DD3E808B46291,Stadswarmte met biomassa Biowarmte-installatie Diemen (https://www.vattenfall.nl/stadsverwarming/warmtenetten-en-warmtebronnen/biomassa-voor-stadsverwarming/),Stadswarmte met biomassa Biowarmte-installatie Diemen (https://www.vattenfall.nl/stadsverwarming/warmtenetten-en-warmtebronnen/biomassa-voor-stadsverwarming/),"Mentions a Vattenfall district heating product (stadswarmte) with a renewable/biomass source, which by definition implies a sustainability claim per the rules.",City heating with biomass Biowarmth installation Diemen (https://www.vattenfall.nl/stadsverwarming/warmtenetten-en-warmtebronnen/biomassa-voor-stadsverwarming/),Unspecified,False,1,HeatAndCold,"Topic Renewable Energy is satisfied.|[HeatLabelWhenData] Non-compliance: When presenting information about the sources of heat (such as biomass), the heat label must be included to meet regulatory requirements for transparency.","Stadswarmte in Diemen wordt deels opgewekt met biomassa via de Biowarmte-installatie. Meer informatie over de duurzaamheid en herkomst van deze biomassa is te vinden op https://www.vattenfall.nl/stadsverwarming/warmtenetten-en-warmtebronnen/biomassa-voor-stadsverwarming/. Het actuele warmte-etiket, met informatie over de samenstelling en duurzaamheid van de gebruikte warmtebronnen, is beschikbaar op https://www.vattenfall.nl/stadsverwarming/warmte-etiket/.",https://www.vattenfall.nl/stadsverwarming/warmtenetten-en-warmtebronnen/biomassa-voor-stadsverwarming/,2026-03-02T13:33:11.8502635Z
https://www.vattenfall.nl//stroom/stroometiket/,CEA864FB419BA25E,Steeds meer elektriciteit opwekken met wind Elektriciteit opwekken met wind (https://www.vattenfall.nl/over-vattenfall/onze-energiebronnen/windenergie/),Steeds meer elektriciteit opwekken met wind Elektriciteit opwekken met wind (https://www.vattenfall.nl/over-vattenfall/onze-energiebronnen/windenergie/),"The statement describes Vattenfall's increasing use of wind power to generate electricity, which is a renewable energy source. This implies a positive environmental impact and is therefore a Vattenfall sustainability claim.",Generating more and more electricity with wind Generating electricity with wind (https://www.vattenfall.nl/over-vattenfall/onze-energiebronnen/windenergie/),Ambition,False,2,GreenElectricity|GreenElectricity,Topic Renewable Energy is satisfied.|[GroenUitNlProduct] |De scope van de claim was niet duidelijk; het is nu gespecificeerd dat het om de totale stroomproductie van Vattenfall Groep Nederland gaat.|General claims about electricity production must clarify that the grid contains both green and grey electricity unless the offering is exclusively green.,"Vattenfall Groep Nederland streeft ernaar om het aandeel van windenergie in haar totale elektriciteitsproductie jaarlijks te vergroten, bijvoorbeeld met als doel [specifiek doel, zoals: '50% van de elektriciteit uit wind in 2030']. Het aandeel wind in de brandstofmix is de afgelopen jaren toegenomen. Let op: de stroom die uit het net komt is een mix van groene en grijze elektriciteit. Meer informatie over onze plannen en voortgang vindt u op https://www.vattenfall.nl/over-vattenfall/onze-energiebronnen/windenergie/.",https://www.vattenfall.nl/over-vattenfall/onze-energiebronnen/windenergie/,2026-03-02T13:33:11.4139178Z
https://www.vattenfall.nl//stadsverwarming/warmtenetten-en-warmtebronnen/amsterdam/,4FB191699C0F602C,De koudenetten van Amsterdam haalden in 2024 85% van hun koude uit oppervlaktewater. Dat is een hernieuwbare bron. Meer informatie over de herkomst van de koude is te vinden op het warmte-etiket.  Bekijk het warmte-etiket (https://www.vattenfall.nl/stadsverwarming/warmte-etiket/),De koudenetten van Amsterdam haalden in 2024 85% van hun koude uit oppervlaktewater. Dat is een hernieuwbare bron. Meer informatie over de herkomst van de koude is te vinden op het warmte-etiket.  Bekijk het warmte-etiket (https://www.vattenfall.nl/stadsverwarming/warmte-etiket/),"The statement describes the renewable sourcing of cooling for Vattenfall's Amsterdam cold networks, directly linking a Vattenfall service to a positive environmental impact, which meets the definition of a Vattenfall sustainability claim.","In 2024, Amsterdam's cooling networks obtained 85% of their cooling from surface water. This is a renewable source. More information about the origin of the cooling can be found on the heat label.  View the heat label (https://www.vattenfall.nl/stadsverwarming/warmte-etiket/)",Regular,True,0,,Topic Renewable Energy is satisfied.|[EnergyLabelYearExplanationClaim] Year and/or explanation missing in claim snippet but clearly present elsewhere on the page/context.,,https://www.vattenfall.nl/stadsverwarming/warmte-etiket/,2026-03-02T13:27:20.4192648Z
